ct_name,macro_avg_dice,micro_avg_dice,dice_right adrenal gland,dice_left adrenal gland,dice_bladder,dice_duodenum,dice_esophagus,dice_gallbladder,dice_heart,dice_right kidney,dice_left kidney,dice_liver,dice_pancreas,dice_prostate,dice_small bowel,dice_spleen,dice_stomach
11-13-2004-NA-CT-26400.nii.gz,0.7566687931617101,0.8695732,0.5417190790176392,0.5106773972511292,0.9395846128463745,0.47663745284080505,0.8430674076080322,0.8733961582183838,0.82365483045578,0.9419328570365906,0.9521976113319397,0.9364525079727173,0.7696260213851929,0.23777778446674347,0.7521845102310181,0.8339296579360962,0.9171940088272095
05-04-2009-NA-CT-26842.nii.gz,0.6841724179685116,0.7692248,0.48180872201919556,0.6556603908538818,0.6407611966133118,0.05190608277916908,0.8219762444496155,0.6794472932815552,0.8927462697029114,0.9591262936592102,0.9551158547401428,0.9666538238525391,0.7928186655044556,0.39391806721687317,0.44878819584846497,0.9572372436523438,0.5646219253540039
08-18-2009-NA-CT-76784.nii.gz,0.7291456282138824,0.8838055,0.4090626835823059,0.39168545603752136,0.9497304558753967,0.6930477619171143,0.7743931412696838,0.8939441442489624,0.8462843298912048,0.956903874874115,0.9134231209754944,0.9638298153877258,0.544577956199646,0.0,0.7206041216850281,0.9425790309906006,0.9371185302734375
09-19-2009-NA-CT-62498.nii.gz,0.687148602945464,0.738713,0.39696237444877625,0.35092467069625854,0.22086358070373535,0.4679134488105774,0.6945071220397949,0.8139253854751587,0.9136369228363037,0.958063006401062,0.9603224396705627,0.967907726764679,0.8042057156562805,1.0,0.357952356338501,0.9620718359947205,0.7508238554000854
02-11-2008-NA-CT-20492.nii.gz,0.5223587969938914,0.50775504,0.41162607073783875,0.0,0.0,0.3387954831123352,0.7416326403617859,0.3746911585330963,0.8747270107269287,0.9525343179702759,0.9570925831794739,0.9454936981201172,0.3593679666519165,0.0,0.13119110465049744,0.8366198539733887,0.9116100668907166
04-01-2008-NA-CT-90997.nii.gz,0.7112454275290171,0.8060675,0.5508384108543396,0.47418221831321716,0.8457514047622681,0.43570834398269653,0.8349052667617798,0.8907284140586853,0.8759092092514038,0.9012070894241333,0.8964074850082397,0.94881272315979,0.7242271900177002,0.0,0.5138497352600098,0.873424232006073,0.9027296900749207
10-24-2005-NA-CT-89628.nii.gz,0.685394165913264,0.8746981,0.6662394404411316,0.5563362836837769,0.5353891253471375,0.5039262771606445,0.4231097400188446,0.5019432902336121,0.8151890635490417,0.9610413312911987,0.9512282013893127,0.9666526913642883,0.898193895816803,0.0,0.7030364274978638,0.9641700387001038,0.8344566822052002
05-14-2009-NA-CT-28936.nii.gz,0.7394625206788381,0.8860262,0.3248629868030548,0.5211595892906189,0.9356440901756287,0.6017054915428162,0.8253529667854309,0.80361008644104,0.8696250915527344,0.9529836773872375,0.9536682963371277,0.9592922329902649,0.7429383993148804,0.0,0.7247452735900879,0.9412088394165039,0.9351407885551453
08-20-2009-NA-CT-04335.nii.gz,0.5707260393848022,0.76300883,0.4078048765659332,0.20193953812122345,0.01949973963201046,0.5761867165565491,0.4458114504814148,0.6353232264518738,0.9060630798339844,0.9157682657241821,0.9210047721862793,0.9498198628425598,0.5349732041358948,0.0,0.2764723598957062,0.9272561073303223,0.8429673910140991
08-24-2007-NA-CT-31322.nii.gz,0.4850080480178197,0.6983422,0.0,0.0,0.15826593339443207,0.5759932398796082,0.0,0.0,0.8390998840332031,0.960929811000824,0.9581584334373474,0.7159967422485352,0.6509526371955872,0.0,0.5913993120193481,0.9452416300773621,0.8790830969810486
