ct_name,macro_avg_dice,micro_avg_dice,dice_right adrenal gland,dice_left adrenal gland,dice_bladder,dice_duodenum,dice_esophagus,dice_gallbladder,dice_heart,dice_right kidney,dice_left kidney,dice_liver,dice_pancreas,dice_prostate,dice_small bowel,dice_spleen,dice_stomach
07-14-2006-NA-CT-39673.nii.gz,0.6858402448041099,0.8762247,0.0,0.0,0.8690107464790344,0.6275271773338318,0.5596821904182434,0.7874632477760315,0.8279336094856262,0.94852614402771,0.9479708075523376,0.9270750284194946,0.7017810344696045,1.0,0.6175504326820374,0.9226787090301514,0.8645642995834351
10-31-2006-NA-CT-75556.nii.gz,0.6986613829930624,0.8795713,0.0,0.32066404819488525,0.9160996079444885,0.6142314672470093,0.6344020366668701,0.9294065237045288,0.8380157351493835,0.9265360832214355,0.9489111304283142,0.9480159878730774,0.7893511652946472,0.0,0.7422279119491577,0.9276893734931946,0.9443696737289429
09-11-2004-NA-CT-54483.nii.gz,0.7459354996681213,0.90673476,0.2592667043209076,0.39527103304862976,0.9352474212646484,0.3802841305732727,0.572735607624054,0.8231664896011353,0.8408878445625305,0.9528971910476685,0.951093316078186,0.9576267004013062,0.845667839050293,1.0,0.6795007586479187,0.9437300562858582,0.90572190284729
03-04-2008-NA-CT-09802.nii.gz,0.7675794341734478,0.87650794,0.6298909783363342,0.30294814705848694,0.8479920029640198,0.7670254111289978,0.6164429187774658,0.5933372378349304,0.9255971312522888,0.9379367828369141,0.9481445550918579,0.9621319770812988,0.7880903482437134,1.0,0.589785099029541,0.9468143582344055,0.8899751305580139
06-07-2008-NA-CT-98682.nii.gz,0.8124039322137833,0.902956,0.5681254863739014,0.43890348076820374,0.9269955158233643,0.7327967882156372,0.742291271686554,0.7519063949584961,0.9190552830696106,0.9462584853172302,0.9553069472312927,0.9646282196044922,0.8380558490753174,1.0,0.7077818512916565,0.9491331577301025,0.9324163198471069
08-29-2005-NA-CT-09177.nii.gz,0.6513148374855519,0.8744724,0.0,0.05596340820193291,0.9420478940010071,0.7260392904281616,0.41310468316078186,0.8000640869140625,0.7932186722755432,0.9601730704307556,0.9561886787414551,0.9517517685890198,0.7829846739768982,0.0,0.6568506956100464,0.8651590943336487,0.8661765456199646
07-27-2009-NA-CT-12014.nii.gz,0.7146575009184224,0.8904958,0.044192634522914886,0.16659927368164062,0.8605542182922363,0.18524713814258575,0.7272627949714661,0.9015992879867554,0.8688992261886597,0.9430654644966125,0.9526186585426331,0.9702536463737488,0.7799268364906311,1.0,0.7242844104766846,0.9383143782615662,0.942387044429779
03-17-2007-NA-CT-10681.nii.gz,0.721155027548472,0.84483796,0.4659009277820587,0.20092475414276123,0.888299822807312,0.6318649053573608,0.7795701026916504,0.8219776153564453,0.8554731607437134,0.9289027452468872,0.9423991441726685,0.9451613426208496,0.6911836266517639,0.07787391543388367,0.7133968472480774,0.9290167093276978,0.9453797936439514
09-21-2005-NA-CT-35474.nii.gz,0.646037757396698,0.7186077,0.2944193184375763,0.4334324300289154,0.7281008362770081,0.4315531551837921,0.5558973550796509,0.757327675819397,0.8083784580230713,0.8828967809677124,0.9257991909980774,0.940674364566803,0.6094188094139099,1.0,0.36444148421287537,0.7708097100257874,0.5413790345191956
02-04-2006-NA-CT-34206.nii.gz,0.78493256966273,0.9113849,0.6777589917182922,0.6264843344688416,0.9441085457801819,0.7096186280250549,0.7354415655136108,0.8121609091758728,0.7673441767692566,0.9648911356925964,0.9587660431861877,0.945471465587616,0.8620403409004211,0.0,0.8494837880134583,0.9595149159431458,0.9609037041664124
